"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
4.553570958E1,2.272850037E0,2.827013016E1,-1.070571899E1,3.031465859E1
4.554571858E1,2.000701904E0,2.808387375E1,-1.062734985E1,3.009397511E1
4.555572858E1,2.000701904E0,2.808387375E1,-1.062734985E1,3.009397511E1
4.556573858E1,1.829322815E0,2.818446350E1,-1.042019653E1,3.010466576E1
4.557574858E1,1.829322815E0,2.818446350E1,-1.042019653E1,3.010466576E1
4.558575758E1,1.745437622E0,2.806423187E1,-1.052609253E1,3.002409511E1
4.559576758E1,1.745437622E0,2.806423187E1,-1.052609253E1,3.002409511E1
4.560577758E1,1.912506104E0,2.786076355E1,-1.037359619E1,2.979079259E1
4.561575658E1,1.912506104E0,2.786076355E1,-1.037359619E1,2.979079259E1
4.562576658E1,2.056907654E0,2.783362961E1,-1.043112183E1,2.979513566E1
4.563577658E1,2.056907654E0,2.783362961E1,-1.043112183E1,2.979513566E1
4.564578558E1,9.868774414E-1,2.426173782E1,-1.159423828E1,2.690784664E1
4.565579558E1,9.868774414E-1,2.426173782E1,-1.159423828E1,2.690784664E1
4.566580558E1,4.849090576E-1,2.320734787E1,-1.209530640E1,2.617465508E1
4.567581558E1,4.849090576E-1,2.320734787E1,-1.209530640E1,2.617465508E1
4.568582458E1,-4.308319092E-2,2.342667770E1,-1.188354492E1,2.626841686E1
4.569583458E1,-4.308319092E-2,2.342667770E1,-1.188354492E1,2.626841686E1
4.570584458E1,-5.475616455E-2,2.338446045E1,-1.165319824E1,2.612724666E1
4.571585458E1,-5.475616455E-2,2.338446045E1,-1.165319824E1,2.612724666E1
4.572586458E1,6.903076172E-2,2.334352112E1,-1.188208008E1,2.619367424E1
4.573587358E1,5.441131592E-1,2.343783569E1,-1.183547974E1,2.626226917E1
4.574588358E1,5.441131592E-1,2.343783569E1,-1.183547974E1,2.626226917E1
4.575589358E1,4.299087524E-1,2.347131348E1,-1.199456787E1,2.636203779E1
4.576590358E1,4.299087524E-1,2.347131348E1,-1.199456787E1,2.636203779E1
4.577591258E1,4.251098633E-1,2.353608704E1,-1.195324707E1,2.640091337E1
4.578592258E1,4.251098633E-1,2.353608704E1,-1.195324707E1,2.640091337E1
4.579593258E1,1.665802002E-1,2.340927505E1,-1.185354614E1,2.623982591E1
4.580594258E1,1.665802002E-1,2.340927505E1,-1.185354614E1,2.623982591E1
4.581595158E1,1.687850952E-1,2.338488388E1,-1.174450684E1,2.616896489E1
4.582596158E1,1.687850952E-1,2.338488388E1,-1.174450684E1,2.616896489E1
4.583594058E1,3.732223511E-1,2.341855621E1,-1.172106934E1,2.619067652E1
4.584595058E1,3.732223511E-1,2.341855621E1,-1.172106934E1,2.619067652E1
4.585596058E1,4.755783081E-1,2.291406631E1,-1.194366455E1,2.584437526E1
4.586597058E1,4.755783081E-1,2.291406631E1,-1.194366455E1,2.584437526E1
4.587598058E1,3.764572144E-1,2.331275177E1,-1.199023438E1,2.621815851E1
4.588598958E1,3.764572144E-1,2.331275177E1,-1.199023438E1,2.621815851E1
4.589599958E1,4.344100952E-1,2.316915512E1,-1.197738647E1,2.608555631E1
4.590600958E1,4.344100952E-1,2.316915512E1,-1.197738647E1,2.608555631E1
4.591601958E1,-1.265121460E0,1.965269089E1,-1.285610962E1,2.351825559E1
4.592602858E1,-1.265121460E0,1.965269089E1,-1.285610962E1,2.351825559E1
4.593603858E1,-1.742309570E0,1.819740295E1,-1.328002930E1,2.259513875E1
4.594604858E1,-1.742309570E0,1.819740295E1,-1.328002930E1,2.259513875E1
4.595605858E1,-1.530731201E0,1.831208229E1,-1.344042969E1,2.276665645E1
4.596606758E1,-1.530731201E0,1.831208229E1,-1.344042969E1,2.276665645E1
4.597607758E1,-1.702217102E0,1.827429390E1,-1.350161743E1,2.278466664E1
4.598608758E1,-1.702217102E0,1.827429390E1,-1.350161743E1,2.278466664E1
4.599609758E1,-1.573837280E0,1.818150139E1,-1.351223755E1,2.270736709E1
4.600610658E1,-1.573837280E0,1.818150139E1,-1.351223755E1,2.270736709E1
4.601611658E1,-1.543067932E0,1.812972641E1,-1.356634521E1,2.269611775E1
4.602612658E1,-1.543067932E0,1.812972641E1,-1.356634521E1,2.269611775E1
4.603613658E1,-1.701423645E0,1.819113922E1,-1.335595703E1,2.263170291E1
4.604614658E1,-1.701423645E0,1.819113922E1,-1.335595703E1,2.263170291E1
4.605612558E1,-1.762023926E0,1.815235901E1,-1.341131592E1,2.263793852E1
4.606613558E1,-1.762023926E0,1.815235901E1,-1.341131592E1,2.263793852E1
4.607614458E1,-1.735069275E0,1.823989487E1,-1.337939453E1,2.268727459E1
4.608615458E1,-1.416534424E0,1.806501389E1,-1.343759155E1,2.255925892E1
4.609616458E1,-1.416534424E0,1.806501389E1,-1.343759155E1,2.255925892E1
4.610617458E1,-1.500396729E0,1.815394592E1,-1.345770264E1,2.264788518E1
4.611618358E1,-1.500396729E0,1.815394592E1,-1.345770264E1,2.264788518E1
4.612619358E1,-1.589050293E0,1.816465759E1,-1.345855713E1,2.266302333E1
4.613620358E1,-1.589050293E0,1.816465759E1,-1.345855713E1,2.266302333E1
4.614621358E1,-1.803504944E0,1.815752029E1,-1.347415161E1,2.268261305E1
4.615622258E1,-1.803504944E0,1.815752029E1,-1.347415161E1,2.268261305E1
4.616623258E1,-1.764801025E0,1.786242676E1,-1.322396851E1,2.229471138E1
4.617624258E1,-1.764801025E0,1.786242676E1,-1.322396851E1,2.229471138E1
4.618625258E1,-1.788024902E-1,2.170472336E1,-1.235562134E1,2.497575554E1
4.619626258E1,-1.788024902E-1,2.170472336E1,-1.235562134E1,2.497575554E1
4.620627158E1,4.119033813E-1,2.287375259E1,-1.202224731E1,2.584400613E1
4.621628158E1,4.119033813E-1,2.287375259E1,-1.202224731E1,2.584400613E1
4.622629158E1,5.246658325E-1,2.316645432E1,-1.213519287E1,2.615765253E1
4.623629717E1,5.246658325E-1,2.316645432E1,-1.213519287E1,2.615765253E1
4.624630617E1,5.131530762E-1,2.340800858E1,-1.198980713E1,2.630501219E1
4.625631617E1,5.131530762E-1,2.340800858E1,-1.198980713E1,2.630501219E1
4.626632617E1,2.307205200E-1,2.367510223E1,-1.168615723E1,2.640321890E1
4.627630517E1,2.307205200E-1,2.367510223E1,-1.168615723E1,2.640321890E1
4.628631517E1,3.217239380E-1,2.337092590E1,-1.164120483E1,2.611170875E1
4.629632517E1,3.217239380E-1,2.337092590E1,-1.164120483E1,2.611170875E1
4.630633417E1,3.194198608E-1,2.334103012E1,-1.171182251E1,2.611651781E1
4.631634417E1,3.194198608E-1,2.334103012E1,-1.171182251E1,2.611651781E1
4.632635417E1,3.095550537E-1,2.341189957E1,-1.167248535E1,2.616218225E1
4.633636417E1,3.095550537E-1,2.341189957E1,-1.167248535E1,2.616218225E1
4.634637317E1,3.532943726E-1,2.355520630E1,-1.184179688E1,2.636665913E1
4.635638317E1,3.532943726E-1,2.355520630E1,-1.184179688E1,2.636665913E1
4.636639317E1,3.334121704E-1,2.347961426E1,-1.175726318E1,2.626093462E1
4.637640317E1,3.334121704E-1,2.347961426E1,-1.175726318E1,2.626093462E1
4.638641317E1,2.184143066E-1,2.339369202E1,-1.168600464E1,2.615100831E1
4.639642217E1,2.184143066E-1,2.339369202E1,-1.168600464E1,2.615100831E1
4.640643217E1,8.361816406E-2,2.375959778E1,-1.159402466E1,2.643760364E1
4.641644217E1,8.361816406E-2,2.375959778E1,-1.159402466E1,2.643760364E1
4.642645217E1,8.925628662E-2,2.327794266E1,-1.167340088E1,2.604109961E1
4.643646117E1,7.016754150E-2,2.336983871E1,-1.181607056E1,2.618728333E1
4.644647117E1,7.016754150E-2,2.336983871E1,-1.181607056E1,2.618728333E1
4.645648117E1,8.413848877E-1,2.325382233E1,-1.097351074E1,2.572675882E1
4.646649117E1,8.413848877E-1,2.325382233E1,-1.097351074E1,2.572675882E1
4.647650017E1,1.988265991E0,2.766054535E1,-1.047595215E1,2.964463770E1
4.648651017E1,1.988265991E0,2.766054535E1,-1.047595215E1,2.964463770E1
4.649648917E1,1.801933289E0,2.823661804E1,-1.035504150E1,3.012939506E1
4.650649917E1,1.801933289E0,2.823661804E1,-1.035504150E1,3.012939506E1
4.651650917E1,1.738342285E0,2.813665009E1,-1.032775879E1,3.002258339E1
4.652651917E1,1.738342285E0,2.813665009E1,-1.032775879E1,3.002258339E1
4.653652817E1,2.062927246E0,2.802384186E1,-1.043530273E1,2.997477147E1
4.654653817E1,2.062927246E0,2.802384186E1,-1.043530273E1,2.997477147E1
4.655654817E1,2.049568176E0,2.780619431E1,-1.044799805E1,2.977491956E1
4.656655817E1,2.049568176E0,2.780619431E1,-1.044799805E1,2.977491956E1
4.657656817E1,1.869079590E0,2.821531677E1,-1.060305786E1,3.019970853E1
4.658657717E1,1.869079590E0,2.821531677E1,-1.060305786E1,3.019970853E1
4.659658717E1,1.977821350E0,2.782337570E1,-1.049484253E1,2.980257929E1
4.660659717E1,1.977821350E0,2.782337570E1,-1.049484253E1,2.980257929E1
4.661660717E1,1.973014832E0,2.810496140E1,-1.035479736E1,3.001671986E1
4.662661617E1,1.973014832E0,2.810496140E1,-1.035479736E1,3.001671986E1
4.663662617E1,1.917922974E0,2.803285217E1,-1.031469727E1,2.993179262E1
4.664663617E1,1.917922974E0,2.803285217E1,-1.031469727E1,2.993179262E1
4.665664617E1,2.017288208E0,2.807606506E1,-1.036132812E1,2.999486626E1
4.666665517E1,2.017288208E0,2.807606506E1,-1.036132812E1,2.999486626E1
4.667666517E1,2.270683289E0,2.796107101E1,-1.051861572E1,2.996028657E1
4.668667517E1,2.270683289E0,2.796107101E1,-1.051861572E1,2.996028657E1
4.669668517E1,2.191581726E0,2.789768982E1,-1.045706177E1,2.987363835E1
4.670669517E1,2.191581726E0,2.789768982E1,-1.045706177E1,2.987363835E1
4.671670417E1,2.097732544E0,2.797664642E1,-1.045974731E1,2.994160217E1
4.672668417E1,2.097732544E0,2.797664642E1,-1.045974731E1,2.994160217E1
4.673669317E1,2.972076416E0,3.095357513E1,-9.441070557E0,3.249755168E1
4.674670317E1,2.972076416E0,3.095357513E1,-9.441070557E0,3.249755168E1
4.675671317E1,3.512825012E0,3.208415604E1,-9.143127441E0,3.354593548E1
4.676672317E1,3.512825012E0,3.208415604E1,-9.143127441E0,3.354593548E1
4.677673217E1,3.537528992E0,3.203910828E1,-9.229156494E0,3.352903071E1
4.678674217E1,3.649734497E0,3.179710388E1,-9.318939209E0,3.333495170E1
4.679675217E1,3.649734497E0,3.179710388E1,-9.318939209E0,3.333495170E1
4.680676217E1,3.667999268E0,3.201240158E1,-9.292938232E0,3.353515729E1
4.681677117E1,3.667999268E0,3.201240158E1,-9.292938232E0,3.353515729E1
4.682678117E1,3.592514038E0,3.207895279E1,-9.467590332E0,3.363927223E1
4.683679117E1,3.592514038E0,3.207895279E1,-9.467590332E0,3.363927223E1
4.684680117E1,3.144775391E0,3.223898315E1,-9.240112305E0,3.368414052E1
4.685681017E1,3.144775391E0,3.223898315E1,-9.240112305E0,3.368414052E1
4.686682017E1,3.265190125E0,3.213523102E1,-9.096099854E0,3.355701971E1
4.687683017E1,3.265190125E0,3.213523102E1,-9.096099854E0,3.355701971E1
4.688684017E1,3.563896179E0,3.185939407E1,-9.060485840E0,3.331388225E1
4.689685017E1,3.563896179E0,3.185939407E1,-9.060485840E0,3.331388225E1
4.690685917E1,3.634201050E0,3.198487473E1,-9.218109131E0,3.348452127E1
4.691686917E1,3.634201050E0,3.198487473E1,-9.218109131E0,3.348452127E1
4.692687917E1,3.723434448E0,3.202848434E1,-9.338897705E0,3.356937271E1
4.693688917E1,3.723434448E0,3.202848434E1,-9.338897705E0,3.356937271E1
4.694686817E1,3.691322327E0,3.183763885E1,-9.147155762E0,3.333064006E1
4.695687817E1,3.691322327E0,3.183763885E1,-9.147155762E0,3.333064006E1
4.696688717E1,3.380195618E0,3.199512482E1,-9.198791504E0,3.346238933E1
4.697689717E1,3.380195618E0,3.199512482E1,-9.198791504E0,3.346238933E1
4.698690717E1,3.500854492E0,3.170710373E1,-9.268127441E0,3.321888913E1
4.699691717E1,3.500854492E0,3.170710373E1,-9.268127441E0,3.321888913E1
4.700692617E1,4.689163208E0,3.480576324E1,-8.285034180E0,3.608422367E1
4.701693617E1,4.689163208E0,3.480576324E1,-8.285034180E0,3.608422367E1
4.702694617E1,5.073303223E0,3.574617386E1,-8.104309082E0,3.700279958E1
4.703695617E1,5.073303223E0,3.574617386E1,-8.104309082E0,3.700279958E1
4.704696617E1,5.211990356E0,3.574624252E1,-8.185546875E0,3.704000372E1
4.705697517E1,5.211990356E0,3.574624252E1,-8.185546875E0,3.704000372E1
4.706698517E1,5.130760193E0,3.596267319E1,-8.073577881E0,3.721318614E1
4.707699517E1,5.130760193E0,3.596267319E1,-8.073577881E0,3.721318614E1
4.708700517E1,4.923339844E0,3.603235245E1,-7.821594238E0,3.719875044E1
4.709701417E1,4.923339844E0,3.603235245E1,-7.821594238E0,3.719875044E1
4.710702417E1,4.966567993E0,3.593206024E1,-7.945434570E0,3.713367315E1
4.711703417E1,5.064559937E0,3.585432053E1,-7.949981689E0,3.707268909E1
4.712704417E1,5.064559937E0,3.585432053E1,-7.949981689E0,3.707268909E1
4.713705317E1,5.270774841E0,3.576099396E1,-8.057769775E0,3.703454347E1
4.714706317E1,5.270774841E0,3.576099396E1,-8.057769775E0,3.703454347E1
4.715707317E1,5.087394714E0,3.577421570E1,-8.202728271E0,3.705348627E1
4.716705217E1,5.087394714E0,3.577421570E1,-8.202728271E0,3.705348627E1
4.717706217E1,5.213180542E0,3.577233124E1,-8.072814941E0,3.704061655E1
4.718707217E1,5.213180542E0,3.577233124E1,-8.072814941E0,3.704061655E1
4.719708117E1,4.962532043E0,3.579080963E1,-7.952026367E0,3.699788510E1
4.720709117E1,4.962532043E0,3.579080963E1,-7.952026367E0,3.699788510E1
4.721710117E1,5.103500366E0,3.566069794E1,-7.763702393E0,3.685113524E1
4.722711117E1,5.103500366E0,3.566069794E1,-7.763702393E0,3.685113524E1
4.723710142E1,5.235404968E0,3.600470734E1,-7.982635498E0,3.724877025E1
4.724711042E1,5.235404968E0,3.600470734E1,-7.982635498E0,3.724877025E1
4.725712042E1,5.071548462E0,3.577179718E1,-7.790527344E0,3.695990251E1
4.726713042E1,5.071548462E0,3.577179718E1,-7.790527344E0,3.695990251E1
4.727714042E1,6.202255249E0,3.864254761E1,-7.158630371E0,3.978643543E1
4.728714942E1,6.202255249E0,3.864254761E1,-7.158630371E0,3.978643543E1
4.729715942E1,6.556884766E0,3.993637466E1,-6.733062744E0,4.102731886E1
4.730716942E1,6.556884766E0,3.993637466E1,-6.733062744E0,4.102731886E1
4.731717942E1,6.306053162E0,3.981354904E1,-6.709442139E0,4.086442961E1
4.732718842E1,6.306053162E0,3.981354904E1,-6.709442139E0,4.086442961E1
4.733719842E1,6.304801941E0,4.016650772E1,-6.678985596E0,4.120324888E1
4.734720842E1,6.304801941E0,4.016650772E1,-6.678985596E0,4.120324888E1
4.735721842E1,6.568244934E0,4.011955643E1,-6.787628174E0,4.121641112E1
4.736722742E1,6.568244934E0,4.011955643E1,-6.787628174E0,4.121641112E1
4.737723742E1,6.797882080E0,4.008766174E1,-7.029449463E0,4.126311894E1
4.738721742E1,6.797882080E0,4.008766174E1,-7.029449463E0,4.126311894E1
4.739722642E1,6.818794250E0,4.010310364E1,-6.944091797E0,4.126712114E1
4.740723642E1,6.818794250E0,4.010310364E1,-6.944091797E0,4.126712114E1
4.741724642E1,6.760948181E0,3.988883591E1,-6.925109863E0,4.104615447E1
4.742725642E1,6.760948181E0,3.988883591E1,-6.925109863E0,4.104615447E1
4.743726542E1,6.437286377E0,3.984757996E1,-6.743316650E0,4.092359471E1
4.744727542E1,6.437286377E0,3.984757996E1,-6.743316650E0,4.092359471E1
4.745728542E1,6.847114563E0,4.002151489E1,-6.694061279E0,4.115112500E1
4.746729542E1,6.710746765E0,3.981593704E1,-6.681884766E0,4.092664839E1
4.747730442E1,6.710746765E0,3.981593704E1,-6.681884766E0,4.092664839E1
4.748731442E1,6.652023315E0,3.969404984E1,-6.893798828E0,4.083370506E1
4.749732442E1,6.652023315E0,3.969404984E1,-6.893798828E0,4.083370506E1
4.750733442E1,6.714981079E0,3.967518997E1,-6.882537842E0,4.082377980E1
4.751734342E1,6.714981079E0,3.967518997E1,-6.882537842E0,4.082377980E1
4.752735342E1,6.786613464E0,3.980197525E1,-6.907775879E0,4.096306536E1
4.753736342E1,6.786613464E0,3.980197525E1,-6.907775879E0,4.096306536E1
4.754737342E1,6.421463013E0,3.991562271E1,-5.985260010E0,4.086949304E1
4.755738342E1,6.421463013E0,3.991562271E1,-5.985260010E0,4.086949304E1
4.756739242E1,7.685157776E0,4.377844238E1,-5.491790771E0,4.478586198E1
4.757740242E1,7.685157776E0,4.377844238E1,-5.491790771E0,4.478586198E1
4.758741242E1,8.112304688E0,4.379686737E1,-5.555725098E0,4.488698208E1
4.759742242E1,8.112304688E0,4.379686737E1,-5.555725098E0,4.488698208E1
4.760740142E1,8.073654175E0,4.373891449E1,-5.679107666E0,4.483892055E1
4.761741142E1,8.073654175E0,4.373891449E1,-5.679107666E0,4.483892055E1
4.762742042E1,8.238426208E0,4.376901245E1,-5.715576172E0,4.490284989E1
4.763743042E1,8.238426208E0,4.376901245E1,-5.715576172E0,4.490284989E1
4.764744042E1,8.262145996E0,4.345615768E1,-5.611511230E0,4.458912149E1
4.765745042E1,8.262145996E0,4.345615768E1,-5.611511230E0,4.458912149E1
4.766745942E1,8.017181396E0,4.356221771E1,-5.501586914E0,4.463417377E1
4.767746942E1,8.017181396E0,4.356221771E1,-5.501586914E0,4.463417377E1
4.768747942E1,8.198600769E0,4.369177628E1,-5.441375732E0,4.478612440E1
4.769748942E1,8.198600769E0,4.369177628E1,-5.441375732E0,4.478612440E1
4.770749842E1,8.161315918E0,4.374635696E1,-5.535766602E0,4.484412489E1
4.771750842E1,8.161315918E0,4.374635696E1,-5.535766602E0,4.484412489E1
4.772751842E1,8.151397705E0,4.375191116E1,-5.642089844E0,4.486098743E1
4.773752842E1,8.151397705E0,4.375191116E1,-5.642089844E0,4.486098743E1
4.774753842E1,8.290481567E0,4.386445618E1,-5.715820312E0,4.500547969E1
4.775754742E1,8.290481567E0,4.386445618E1,-5.715820312E0,4.500547969E1
4.776755742E1,8.145286560E0,4.361951447E1,-5.650543213E0,4.473182730E1
4.777756742E1,8.145286560E0,4.361951447E1,-5.650543213E0,4.473182730E1
4.778757742E1,8.013595581E0,4.362059402E1,-5.449249268E0,4.468409398E1
4.779758642E1,8.013595581E0,4.362059402E1,-5.449249268E0,4.468409398E1
4.780759642E1,7.925338745E0,4.376853180E1,-5.550231934E0,4.482522108E1
4.781760642E1,7.948020935E0,4.375587463E1,-5.572143555E0,4.481959823E1
4.782758542E1,7.948020935E0,4.375587463E1,-5.572143555E0,4.481959823E1
4.783759542E1,9.510818481E0,4.743951035E1,-4.520019531E0,4.859417029E1
4.784760542E1,9.510818481E0,4.743951035E1,-4.520019531E0,4.859417029E1
4.785761442E1,9.584663391E0,4.739033508E1,-4.487030029E0,4.855762628E1
4.786762442E1,9.584663391E0,4.739033508E1,-4.487030029E0,4.855762628E1
4.787763442E1,9.721328735E0,4.759351730E1,-4.310333252E0,4.876705952E1
4.788764442E1,9.721328735E0,4.759351730E1,-4.310333252E0,4.876705952E1
4.789765442E1,9.415542603E0,4.763785934E1,-4.155822754E0,4.873693618E1
4.790766342E1,9.415542603E0,4.763785934E1,-4.155822754E0,4.873693618E1
4.791767342E1,9.415733337E0,4.780042267E1,-4.166442871E0,4.889678607E1
4.792768342E1,9.415733337E0,4.780042267E1,-4.166442871E0,4.889678607E1
4.793769342E1,9.513053894E0,4.752669144E1,-4.413238525E0,4.866992159E1
4.794770242E1,9.513053894E0,4.752669144E1,-4.413238525E0,4.866992159E1
4.795771242E1,9.727249146E0,4.748310852E1,-4.565643311E0,4.868377625E1
4.796772242E1,9.727249146E0,4.748310852E1,-4.565643311E0,4.868377625E1
4.797773242E1,9.632858276E0,4.750115967E1,-4.574676514E0,4.868346530E1
4.798774142E1,9.632858276E0,4.750115967E1,-4.574676514E0,4.868346530E1
4.799775142E1,9.417037964E0,4.754920959E1,-4.412597656E0,4.867318518E1
4.800776142E1,9.417037964E0,4.754920959E1,-4.412597656E0,4.867318518E1
4.801777142E1,9.462944031E0,4.759478760E1,-4.318237305E0,4.871815154E1
4.802778042E1,9.462944031E0,4.759478760E1,-4.318237305E0,4.871815154E1
4.803779042E1,9.404808044E0,4.751652527E1,-4.274017334E0,4.862651347E1
4.804776942E1,9.404808044E0,4.751652527E1,-4.274017334E0,4.862651347E1
4.805777942E1,9.458656311E0,4.729415512E1,-4.259582520E0,4.841846064E1
4.806778942E1,9.458656311E0,4.729415512E1,-4.259582520E0,4.841846064E1
4.807779942E1,9.594055176E0,4.758020401E1,-4.439819336E0,4.874047296E1
4.808780942E1,9.594055176E0,4.758020401E1,-4.439819336E0,4.874047296E1
4.809781842E1,9.469451904E0,4.763848114E1,-4.457305908E0,4.877461410E1
4.810782842E1,9.469451904E0,4.763848114E1,-4.457305908E0,4.877461410E1
4.811783842E1,-7.336044312E-1,2.032801437E1,-1.273391724E1,2.399831227E1
4.812784842E1,-7.336044312E-1,2.032801437E1,-1.273391724E1,2.399831227E1
4.813785742E1,-1.693107605E0,1.822609711E1,-1.329882812E1,2.262556206E1
4.814786742E1,-1.693107605E0,1.822609711E1,-1.329882812E1,2.262556206E1
4.815787742E1,-1.638732910E0,1.810729408E1,-1.313546753E1,2.242989192E1
4.816788742E1,-1.466026306E0,1.787092972E1,-1.341784668E1,2.239548998E1
4.817789642E1,-1.466026306E0,1.787092972E1,-1.341784668E1,2.239548998E1
4.818790642E1,-1.557929993E0,1.806050110E1,-1.330880737E1,2.248851261E1
4.819791642E1,-1.557929993E0,1.806050110E1,-1.330880737E1,2.248851261E1
4.820792642E1,-1.627937317E0,1.803096008E1,-1.342114258E1,2.253647642E1
4.821793542E1,-1.627937317E0,1.803096008E1,-1.342114258E1,2.253647642E1
4.822794542E1,-1.424659729E0,1.796813965E1,-1.348806763E1,2.251247801E1
4.823794396E1,-1.424659729E0,1.796813965E1,-1.348806763E1,2.251247801E1
4.824795396E1,-1.893066406E0,1.813508987E1,-1.319479370E1,2.250706036E1
4.825796396E1,-1.893066406E0,1.813508987E1,-1.319479370E1,2.250706036E1
4.826794296E1,-1.797737122E0,1.805172157E1,-1.334484863E1,2.252069039E1
4.827795296E1,-1.797737122E0,1.805172157E1,-1.334484863E1,2.252069039E1
4.828796196E1,-1.739494324E0,1.801128960E1,-1.330261230E1,2.245867065E1
4.829797196E1,-1.739494324E0,1.801128960E1,-1.330261230E1,2.245867065E1
4.830798196E1,-1.532783508E0,1.801570892E1,-1.357653809E1,2.261056345E1
4.831799196E1,-1.532783508E0,1.801570892E1,-1.357653809E1,2.261056345E1
4.832800096E1,-1.472496033E0,1.785138321E1,-1.357754517E1,2.247642898E1
4.833801096E1,-1.472496033E0,1.785138321E1,-1.357754517E1,2.247642898E1
4.834802096E1,-1.491104126E0,1.804010201E1,-1.354476929E1,2.260817213E1
4.835803096E1,-1.491104126E0,1.804010201E1,-1.354476929E1,2.260817213E1
4.836803996E1,-1.660888672E0,1.805554199E1,-1.336383057E1,2.252450033E1
4.837804996E1,-1.660888672E0,1.805554199E1,-1.336383057E1,2.252450033E1
4.838805996E1,8.590835571E0,4.500956345E1,-5.083618164E0,4.610321498E1
4.839806996E1,8.590835571E0,4.500956345E1,-5.083618164E0,4.610321498E1
4.840807996E1,9.561882019E0,4.733646774E1,-4.532379150E0,4.850477530E1
4.841808896E1,9.561882019E0,4.733646774E1,-4.532379150E0,4.850477530E1
4.842809896E1,9.631172180E0,4.758688736E1,-4.604309082E0,4.876957031E1
4.843810896E1,9.631172180E0,4.758688736E1,-4.604309082E0,4.876957031E1
4.844811896E1,9.706504822E0,4.748167038E1,-4.556945801E0,4.867741790E1
4.845812796E1,9.706504822E0,4.748167038E1,-4.556945801E0,4.867741790E1
4.846813796E1,9.623687744E0,4.725788498E1,-4.374847412E0,4.842584381E1
4.847814796E1,9.623687744E0,4.725788498E1,-4.374847412E0,4.842584381E1
4.848812696E1,9.462844849E0,4.743405533E1,-4.414886475E0,4.856980811E1
4.849813696E1,9.462844849E0,4.743405533E1,-4.414886475E0,4.856980811E1
4.850814696E1,9.471153259E0,4.748654556E1,-4.352813721E0,4.861709309E1
4.851815596E1,9.713012695E0,4.747739792E1,-4.528900146E0,4.867193098E1
4.852816596E1,9.713012695E0,4.747739792E1,-4.528900146E0,4.867193098E1
4.853817596E1,9.712829590E0,4.747463608E1,-4.662933350E0,4.868185572E1
4.854818596E1,9.712829590E0,4.747463608E1,-4.662933350E0,4.868185572E1
4.855819496E1,9.610824585E0,4.735441208E1,-4.655456543E0,4.854360481E1
4.856820496E1,9.610824585E0,4.735441208E1,-4.655456543E0,4.854360481E1
4.857821496E1,9.644172668E0,4.757384491E1,-4.512268066E0,4.875080870E1
4.858822496E1,9.644172668E0,4.757384491E1,-4.512268066E0,4.875080870E1
4.859823496E1,9.651985168E0,4.752661133E1,-4.469024658E0,4.870227698E1
4.860824396E1,9.651985168E0,4.752661133E1,-4.469024658E0,4.870227698E1
4.861825396E1,9.637870789E0,4.768537903E1,-4.319152832E0,4.884095625E1
4.862826396E1,9.637870789E0,4.768537903E1,-4.319152832E0,4.884095625E1
4.863827396E1,9.573516846E0,4.745093918E1,-4.421722412E0,4.860859474E1
4.864828296E1,9.573516846E0,4.745093918E1,-4.421722412E0,4.860859474E1
4.865829296E1,8.144477844E0,4.405023956E1,-5.721405029E0,4.516071966E1
4.866830296E1,8.144477844E0,4.405023956E1,-5.721405029E0,4.516071966E1
4.867831296E1,8.027656555E0,4.361238480E1,-5.753906250E0,4.471678448E1
4.868832196E1,8.027656555E0,4.361238480E1,-5.753906250E0,4.471678448E1
4.869833196E1,8.046646118E0,4.359021378E1,-5.688385010E0,4.469018880E1
4.870834196E1,8.046646118E0,4.359021378E1,-5.688385010E0,4.469018880E1
4.871832096E1,7.946434021E0,4.390315628E1,-5.540679932E0,4.495922685E1
4.872833096E1,7.946434021E0,4.390315628E1,-5.540679932E0,4.495922685E1
4.873834096E1,7.972663879E0,4.383974838E1,-5.661407471E0,4.491701729E1
4.874835096E1,7.972663879E0,4.383974838E1,-5.661407471E0,4.491701729E1
4.875835996E1,8.083587646E0,4.364696503E1,-5.646179199E0,4.474685782E1
4.876836996E1,8.083587646E0,4.364696503E1,-5.646179199E0,4.474685782E1
4.877837996E1,8.397438049E0,4.362004089E1,-5.670715332E0,4.478149111E1
4.878838996E1,8.397438049E0,4.362004089E1,-5.670715332E0,4.478149111E1
4.879839896E1,8.255096436E0,4.369921875E1,-5.747863770E0,4.484201461E1
4.880840896E1,8.255096436E0,4.369921875E1,-5.747863770E0,4.484201461E1
4.881841896E1,8.085296631E0,4.359346771E1,-5.764038086E0,4.471002778E1
4.882842896E1,8.085296631E0,4.359346771E1,-5.764038086E0,4.471002778E1
4.883843796E1,7.909072876E0,4.380414581E1,-5.445617676E0,4.484430149E1
4.884844796E1,7.909072876E0,4.380414581E1,-5.445617676E0,4.484430149E1
4.885845796E1,8.188583374E0,4.370559692E1,-5.700073242E0,4.482993347E1
4.886846796E1,8.253211975E0,4.334997559E1,-5.750854492E0,4.450177770E1
4.887847696E1,8.253211975E0,4.334997559E1,-5.750854492E0,4.450177770E1
4.888848696E1,8.268157959E0,4.371717834E1,-5.426971436E0,4.482193813E1
4.889849696E1,8.268157959E0,4.371717834E1,-5.426971436E0,4.482193813E1
