"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.948293783E1,8.603851318E0,3.618314362E1,-9.656433105E0,3.842515894E1
1.949294783E1,8.603851318E0,3.618314362E1,-9.656433105E0,3.842515894E1
1.950295683E1,8.703979492E0,3.640690994E1,-9.602935791E0,3.864503495E1
1.951296683E1,9.413734436E0,3.663670731E1,-9.336547852E0,3.896200513E1
1.952297683E1,9.413734436E0,3.663670731E1,-9.336547852E0,3.896200513E1
1.953298683E1,9.086952209E0,3.692266846E1,-9.402984619E0,3.916978767E1
1.954299583E1,9.086952209E0,3.692266846E1,-9.402984619E0,3.916978767E1
1.955297583E1,9.058914185E0,3.662097549E1,-9.514923096E0,3.890621459E1
1.956298483E1,9.058914185E0,3.662097549E1,-9.514923096E0,3.890621459E1
1.957299483E1,8.390785217E0,3.648968124E1,-9.506042480E0,3.862987131E1
1.958300483E1,8.390785217E0,3.648968124E1,-9.506042480E0,3.862987131E1
1.959301483E1,8.587646484E0,3.619670868E1,-9.512695312E0,3.839844741E1
1.960302383E1,8.587646484E0,3.619670868E1,-9.512695312E0,3.839844741E1
1.961303383E1,8.658500671E0,3.632980347E1,-9.594604492E0,3.856009192E1
1.962304383E1,8.658500671E0,3.632980347E1,-9.594604492E0,3.856009192E1
1.963305383E1,8.838088989E0,3.603837585E1,-9.724822998E0,3.835946472E1
1.964303283E1,8.838088989E0,3.603837585E1,-9.724822998E0,3.835946472E1
1.965304283E1,8.851867676E0,3.597058868E1,-9.541992188E0,3.825295317E1
1.966305283E1,8.851867676E0,3.597058868E1,-9.541992188E0,3.825295317E1
1.967306183E1,8.902374268E0,3.627978134E1,-9.728179932E0,3.860197257E1
1.968307183E1,8.902374268E0,3.627978134E1,-9.728179932E0,3.860197257E1
1.969308183E1,8.562049866E0,3.649885941E1,-9.552215576E0,3.868746901E1
1.970309183E1,8.562049866E0,3.649885941E1,-9.552215576E0,3.868746901E1
1.971310083E1,8.792366028E0,3.690374756E1,-9.310516357E0,3.906248839E1
1.972311083E1,8.792366028E0,3.690374756E1,-9.310516357E0,3.906248839E1
1.973308983E1,8.790199280E0,3.691981506E1,-9.377288818E0,3.909314381E1
1.974309983E1,8.790199280E0,3.691981506E1,-9.377288818E0,3.909314381E1
1.975310983E1,8.999450684E0,3.689410782E1,-9.359710693E0,3.911226775E1
1.976311983E1,8.999450684E0,3.689410782E1,-9.359710693E0,3.911226775E1
1.977312883E1,8.692214966E0,3.634928513E1,-9.680725098E0,3.860753254E1
1.978313883E1,8.692214966E0,3.634928513E1,-9.680725098E0,3.860753254E1
1.979314883E1,8.679237366E0,3.623012161E1,-9.905090332E0,3.854947066E1
1.980315883E1,8.679237366E0,3.623012161E1,-9.905090332E0,3.854947066E1
1.981316883E1,8.434745789E0,3.666072845E1,-9.770416260E0,3.886663069E1
1.982314783E1,8.434745789E0,3.666072845E1,-9.770416260E0,3.886663069E1
1.983315783E1,6.935195923E-1,2.854980087E1,-1.534994507E1,3.242210531E1
1.984316683E1,6.935195923E-1,2.854980087E1,-1.534994507E1,3.242210531E1
1.985317683E1,-1.888496399E0,2.565393448E1,-1.740426636E1,3.105799833E1
1.986318683E1,-1.888496399E0,2.565393448E1,-1.740426636E1,3.105799833E1
1.987319683E1,-2.090583801E0,2.516585922E1,-1.761032104E1,3.078659478E1
1.988320583E1,-2.571403503E0,2.476512527E1,-1.798699951E1,3.071572394E1
1.989321583E1,-2.571403503E0,2.476512527E1,-1.798699951E1,3.071572394E1
1.990322583E1,-2.848125458E0,2.468634033E1,-1.787811279E1,3.061297331E1
1.991320483E1,-2.848125458E0,2.468634033E1,-1.787811279E1,3.061297331E1
1.992321483E1,-2.844192505E0,2.473803329E1,-1.774880981E1,3.057907736E1
1.993322483E1,-2.844192505E0,2.473803329E1,-1.774880981E1,3.057907736E1
1.994323383E1,-2.899749756E0,2.454842377E1,-1.803759766E1,3.060046711E1
1.995324383E1,-2.899749756E0,2.454842377E1,-1.803759766E1,3.060046711E1
1.996325383E1,-2.540454865E0,2.514608383E1,-1.767959595E1,3.084392251E1
1.997326383E1,-2.540454865E0,2.514608383E1,-1.767959595E1,3.084392251E1
1.998327283E1,-2.239730835E0,2.517101288E1,-1.753485107E1,3.075820680E1
1.999328283E1,-2.239730835E0,2.517101288E1,-1.753485107E1,3.075820680E1
2.000326283E1,-2.166801453E0,2.511973953E1,-1.743493652E1,3.065409197E1
2.001327183E1,-2.166801453E0,2.511973953E1,-1.743493652E1,3.065409197E1
2.002328183E1,-2.347084045E0,2.508028793E1,-1.773156738E1,3.080483936E1
2.003329183E1,-2.347084045E0,2.508028793E1,-1.773156738E1,3.080483936E1
2.004330183E1,-2.444931030E0,2.527517319E1,-1.751477051E1,3.084767825E1
2.005331083E1,-2.444931030E0,2.527517319E1,-1.751477051E1,3.084767825E1
2.006332083E1,-2.245559692E0,2.524770737E1,-1.756542969E1,3.083883243E1
2.007333083E1,-2.245559692E0,2.524770737E1,-1.756542969E1,3.083883243E1
2.008334083E1,-2.812915802E0,2.510607529E1,-1.771054077E1,3.085272704E1
2.009331983E1,-2.812915802E0,2.510607529E1,-1.771054077E1,3.085272704E1
2.010332983E1,-2.762817383E0,2.442319870E1,-1.797119141E1,3.044814469E1
2.011333883E1,-2.762817383E0,2.442319870E1,-1.797119141E1,3.044814469E1
2.012334883E1,-2.864501953E0,2.449887848E1,-1.791867065E1,3.048736093E1
2.013335883E1,-2.864501953E0,2.449887848E1,-1.791867065E1,3.048736093E1
2.014336883E1,-2.328468323E0,2.470192719E1,-1.757794189E1,3.040708820E1
2.015337783E1,-2.328468323E0,2.470192719E1,-1.757794189E1,3.040708820E1
2.016338783E1,-2.329147339E0,2.513668442E1,-1.750784302E1,3.072136712E1
2.017336683E1,-2.329147339E0,2.513668442E1,-1.750784302E1,3.072136712E1
2.018337683E1,-2.436073303E0,2.519298553E1,-1.757205200E1,3.081230249E1
2.019338683E1,-2.436073303E0,2.519298553E1,-1.757205200E1,3.081230249E1
2.020339683E1,-2.489723206E0,2.543350601E1,-1.744131470E1,3.093964137E1
2.021340683E1,-2.489723206E0,2.543350601E1,-1.744131470E1,3.093964137E1
2.022341583E1,7.681632996E0,3.539117050E1,-1.022601318E1,3.763128726E1
2.023342583E1,7.681632996E0,3.539117050E1,-1.022601318E1,3.763128726E1
2.024343583E1,8.509773254E0,3.623744202E1,-9.693695068E0,3.846473929E1
2.025344583E1,8.509773254E0,3.623744202E1,-9.693695068E0,3.846473929E1
2.026342483E1,8.619224548E0,3.595325470E1,-9.744415283E0,3.823455485E1
2.027343483E1,8.774375916E0,3.664126205E1,-9.507629395E0,3.885829093E1
2.028344383E1,8.774375916E0,3.664126205E1,-9.507629395E0,3.885829093E1
2.029345383E1,8.907356262E0,3.688896179E1,-9.388488770E0,3.909322472E1
2.030346383E1,8.907356262E0,3.688896179E1,-9.388488770E0,3.909322472E1
2.031347383E1,9.221084595E0,3.687530899E1,-9.519195557E0,3.918458751E1
2.032348283E1,9.221084595E0,3.687530899E1,-9.519195557E0,3.918458751E1
2.033349283E1,8.884986877E0,3.633576202E1,-9.598663330E0,3.861819431E1
2.034350283E1,8.884986877E0,3.633576202E1,-9.598663330E0,3.861819431E1
2.035348183E1,8.705360413E0,3.606844330E1,-9.720825195E0,3.835635989E1
2.036349183E1,8.705360413E0,3.606844330E1,-9.720825195E0,3.835635989E1
2.037350183E1,8.652534485E0,3.633201599E1,-9.780242920E0,3.860744605E1
2.038351183E1,8.652534485E0,3.633201599E1,-9.780242920E0,3.860744605E1
2.039352083E1,8.450599670E0,3.672867966E1,-9.724334717E0,3.892263133E1
2.040353083E1,8.450599670E0,3.672867966E1,-9.724334717E0,3.892263133E1
2.041354083E1,8.676467896E0,3.670533371E1,-9.590301514E0,3.891704641E1
2.042355083E1,8.676467896E0,3.670533371E1,-9.590301514E0,3.891704641E1
2.043354396E1,8.919136047E0,3.637860870E1,-9.848815918E0,3.872923100E1
2.044352396E1,8.919136047E0,3.637860870E1,-9.848815918E0,3.872923100E1
2.045353296E1,8.794075012E0,3.639059448E1,-9.797698975E0,3.869891507E1
2.046354296E1,8.794075012E0,3.639059448E1,-9.797698975E0,3.869891507E1
2.047355296E1,9.246391296E0,3.652680206E1,-9.429382324E0,3.884090977E1
2.048356296E1,9.246391296E0,3.652680206E1,-9.429382324E0,3.884090977E1
2.049357196E1,8.958480835E0,3.680136108E1,-9.401275635E0,3.902535765E1
2.050358196E1,8.958480835E0,3.680136108E1,-9.401275635E0,3.902535765E1
2.051359196E1,8.866775513E0,3.694823837E1,-9.357238770E0,3.913246663E1
2.052360196E1,8.866775513E0,3.694823837E1,-9.357238770E0,3.913246663E1
2.053358096E1,8.631309509E0,3.655187988E1,-9.519073486E0,3.874470528E1
2.054359096E1,8.631309509E0,3.655187988E1,-9.519073486E0,3.874470528E1
2.055360096E1,8.652023315E0,3.621508789E1,-9.752685547E0,3.849032312E1
2.056360996E1,8.652023315E0,3.621508789E1,-9.752685547E0,3.849032312E1
2.057361996E1,8.716430664E0,3.647739410E1,-9.775665283E0,3.875745188E1
2.058362996E1,8.716430664E0,3.647739410E1,-9.775665283E0,3.875745188E1
2.059363996E1,8.545059204E0,3.619462967E1,-9.731994629E0,3.844191688E1
2.060364896E1,8.545059204E0,3.619462967E1,-9.731994629E0,3.844191688E1
2.061365896E1,8.462417603E0,3.647140503E1,-9.691192627E0,3.867421765E1
2.062363796E1,8.462417603E0,3.647140503E1,-9.691192627E0,3.867421765E1
2.063364796E1,8.358421326E0,3.666921616E1,-9.612579346E0,3.881876224E1
2.064365796E1,8.826286316E0,3.681098175E1,-9.524902344E0,3.903428586E1
2.065366796E1,8.826286316E0,3.681098175E1,-9.524902344E0,3.903428586E1
2.066367696E1,9.220771790E0,3.682403564E1,-9.444885254E0,3.911825777E1
2.067368696E1,9.220771790E0,3.682403564E1,-9.444885254E0,3.911825777E1
2.068369696E1,9.038414001E0,3.656696320E1,-9.346282959E0,3.880964739E1
2.069370696E1,9.038414001E0,3.656696320E1,-9.346282959E0,3.880964739E1
2.070371596E1,8.917449951E0,3.671625519E1,-9.493530273E0,3.895807266E1
2.071369596E1,8.917449951E0,3.671625519E1,-9.493530273E0,3.895807266E1
2.072370496E1,8.623527527E0,3.653720856E1,-9.696166992E0,3.877303819E1
2.073371496E1,8.623527527E0,3.653720856E1,-9.696166992E0,3.877303819E1
2.074372496E1,8.424217224E0,3.625042343E1,-9.566345215E0,3.842623577E1
2.075373496E1,8.424217224E0,3.625042343E1,-9.566345215E0,3.842623577E1
2.076374496E1,8.586570740E0,3.645248795E1,-9.722503662E0,3.869160312E1
2.077375396E1,8.586570740E0,3.645248795E1,-9.722503662E0,3.869160312E1
2.078376396E1,-1.338714600E0,2.574768448E1,-1.703991699E1,3.090459810E1
2.079377396E1,-1.338714600E0,2.574768448E1,-1.703991699E1,3.090459810E1
2.080375296E1,-2.025527954E0,2.527857208E1,-1.745083618E1,3.078377257E1
2.081376296E1,-2.025527954E0,2.527857208E1,-1.745083618E1,3.078377257E1
2.082377296E1,-2.190719604E0,2.515973663E1,-1.730953979E1,3.061750754E1
2.083378196E1,-2.190719604E0,2.515973663E1,-1.730953979E1,3.061750754E1
2.084379196E1,-2.631763458E0,2.483525848E1,-1.768807983E1,3.060366663E1
2.085380196E1,-2.631763458E0,2.483525848E1,-1.768807983E1,3.060366663E1
2.086381196E1,-2.939956665E0,2.466836548E1,-1.793304443E1,3.063928333E1
2.087382096E1,-2.939956665E0,2.466836548E1,-1.793304443E1,3.063928333E1
2.088383096E1,-2.989253998E0,2.462808990E1,-1.786312866E1,3.057073466E1
2.089380996E1,-2.989253998E0,2.462808990E1,-1.786312866E1,3.057073466E1
2.090381996E1,-2.502166748E0,2.510493469E1,-1.771789551E1,3.082924595E1
2.091382996E1,-2.502166748E0,2.510493469E1,-1.771789551E1,3.082924595E1
2.092383996E1,-2.192337036E0,2.503986740E1,-1.746453857E1,3.060737507E1
2.093384996E1,-2.192337036E0,2.503986740E1,-1.746453857E1,3.060737507E1
2.094385896E1,-2.376922607E0,2.520766068E1,-1.738278198E1,3.071216416E1
2.095386896E1,-2.376922607E0,2.520766068E1,-1.738278198E1,3.071216416E1
2.096387896E1,-2.292945862E0,2.553211594E1,-1.756326294E1,3.107434231E1
2.097388896E1,-2.292945862E0,2.553211594E1,-1.756326294E1,3.107434231E1
2.098386796E1,-2.438766479E0,2.545244980E1,-1.753958130E1,3.100663953E1
2.099387796E1,-2.438766479E0,2.545244980E1,-1.753958130E1,3.100663953E1
2.100388696E1,-2.276786804E0,2.546511841E1,-1.722387695E1,3.082722743E1
2.101389696E1,-2.276786804E0,2.546511841E1,-1.722387695E1,3.082722743E1
2.102390696E1,-2.153808594E0,2.530028152E1,-1.744967651E1,3.080964698E1
2.103391696E1,-2.674064636E0,2.474832535E1,-1.792324829E1,3.067365414E1
2.104392596E1,-2.674064636E0,2.474832535E1,-1.792324829E1,3.067365414E1
2.105393596E1,-2.729839325E0,2.492228317E1,-1.784887695E1,3.077587740E1
2.106394596E1,-2.729839325E0,2.492228317E1,-1.784887695E1,3.077587740E1
2.107392496E1,-2.780563354E0,2.482934189E1,-1.777789307E1,3.066400550E1
2.108393496E1,-2.780563354E0,2.482934189E1,-1.777789307E1,3.066400550E1
2.109394496E1,-2.561786652E0,2.550532913E1,-1.747283936E1,3.102232551E1
2.110395496E1,-2.561786652E0,2.550532913E1,-1.747283936E1,3.102232551E1
2.111396396E1,-2.341400146E0,2.541574478E1,-1.753225708E1,3.096485549E1
2.112397396E1,-2.341400146E0,2.541574478E1,-1.753225708E1,3.096485549E1
2.113398396E1,-2.314277649E0,2.526499176E1,-1.764907837E1,3.090575443E1
2.114399396E1,-2.314277649E0,2.526499176E1,-1.764907837E1,3.090575443E1
2.115400296E1,-2.363731384E0,2.498962021E1,-1.772854614E1,3.073059864E1
2.116398296E1,-2.363731384E0,2.498962021E1,-1.772854614E1,3.073059864E1
2.117399196E1,-2.385192871E0,2.524842834E1,-1.766040039E1,3.090407774E1
2.118400196E1,-2.385192871E0,2.524842834E1,-1.766040039E1,3.090407774E1
2.119401196E1,-2.385620117E0,2.526012802E1,-1.734127808E1,3.073247755E1
2.120402196E1,-2.385620117E0,2.526012802E1,-1.734127808E1,3.073247755E1
2.121403096E1,-2.834777832E0,2.553303909E1,-1.779827881E1,3.125301232E1
2.122404096E1,-2.834777832E0,2.553303909E1,-1.779827881E1,3.125301232E1
2.123405096E1,-2.765312195E0,2.474042892E1,-1.791488647E1,3.067048960E1
2.124402996E1,-2.765312195E0,2.474042892E1,-1.791488647E1,3.067048960E1
2.125403996E1,-2.727382660E0,2.473380661E1,-1.793472290E1,3.067334496E1
2.126404996E1,-2.727382660E0,2.473380661E1,-1.793472290E1,3.067334496E1
2.127405896E1,-2.704708099E0,2.474085617E1,-1.797811890E1,3.070241308E1
2.128406896E1,-2.704708099E0,2.474085617E1,-1.797811890E1,3.070241308E1
2.129407896E1,-2.154800415E0,2.533364868E1,-1.752316284E1,3.087876546E1
2.130408896E1,-2.154800415E0,2.533364868E1,-1.752316284E1,3.087876546E1
2.131409896E1,-2.266006470E0,2.538243866E1,-1.762487793E1,3.098450096E1
2.132410796E1,-2.266006470E0,2.538243866E1,-1.762487793E1,3.098450096E1
2.133408796E1,-2.453895569E0,2.553831100E1,-1.747521973E1,3.104207205E1
2.134409696E1,-2.453895569E0,2.553831100E1,-1.747521973E1,3.104207205E1
2.135410696E1,7.891563416E0,3.552652359E1,-1.039025879E1,3.784663960E1
2.136411696E1,7.891563416E0,3.552652359E1,-1.039025879E1,3.784663960E1
2.137412696E1,8.725654602E0,3.622815704E1,-9.623596191E0,3.848675116E1
2.138413596E1,8.725654602E0,3.622815704E1,-9.623596191E0,3.848675116E1
2.139414596E1,8.793457031E0,3.610892487E1,-9.767578125E0,3.842635715E1
2.140415596E1,9.085983276E0,3.648937988E1,-9.329956055E0,3.874374809E1
2.141416596E1,9.085983276E0,3.648937988E1,-9.329956055E0,3.874374809E1
2.142414496E1,8.933563232E0,3.701862717E1,-9.152374268E0,3.916571542E1
2.143414467E1,8.933563232E0,3.701862717E1,-9.152374268E0,3.916571542E1
2.144415367E1,9.078269958E0,3.690942764E1,-9.314788818E0,3.913420659E1
2.145416367E1,9.078269958E0,3.690942764E1,-9.314788818E0,3.913420659E1
2.146417367E1,8.790863037E0,3.650368881E1,-9.542388916E0,3.874087965E1
2.147418367E1,8.790863037E0,3.650368881E1,-9.542388916E0,3.874087965E1
2.148419367E1,8.976020813E0,3.623862839E1,-9.595275879E0,3.854706806E1
2.149420267E1,8.976020813E0,3.623862839E1,-9.595275879E0,3.854706806E1
2.150421267E1,8.784034729E0,3.634299850E1,-9.789123535E0,3.864970564E1
2.151419167E1,8.784034729E0,3.634299850E1,-9.789123535E0,3.864970564E1
2.152420167E1,8.577156067E0,3.618142319E1,-9.769561768E0,3.844616141E1
2.153421167E1,8.577156067E0,3.618142319E1,-9.769561768E0,3.844616141E1
2.154422167E1,8.448905945E0,3.656117630E1,-9.831787109E0,3.879133488E1
2.155423067E1,8.448905945E0,3.656117630E1,-9.831787109E0,3.879133488E1
2.156424067E1,8.691291809E0,3.645179367E1,-9.698089600E0,3.870820013E1
2.157425067E1,8.691291809E0,3.645179367E1,-9.698089600E0,3.870820013E1
2.158426067E1,8.582717896E0,3.623730469E1,-9.563049316E0,3.844811061E1
2.159426967E1,8.582717896E0,3.623730469E1,-9.563049316E0,3.844811061E1
2.160424967E1,9.119522095E0,3.673512268E1,-9.424652100E0,3.900588403E1
2.161425867E1,9.119522095E0,3.673512268E1,-9.424652100E0,3.900588403E1
2.162426867E1,9.113525391E0,3.678314209E1,-9.458801270E0,3.905796729E1
2.163427867E1,9.113525391E0,3.678314209E1,-9.458801270E0,3.905796729E1
2.164428867E1,8.925827026E0,3.703110123E1,-9.449768066E0,3.924628597E1
2.165429867E1,8.925827026E0,3.703110123E1,-9.449768066E0,3.924628597E1
2.166430767E1,8.894470215E0,3.631412125E1,-9.660430908E0,3.861542344E1
2.167431767E1,8.894470215E0,3.631412125E1,-9.660430908E0,3.861542344E1
2.168432767E1,8.605728149E0,3.671404266E1,-9.802124023E0,3.896230385E1
2.169430667E1,8.605728149E0,3.671404266E1,-9.802124023E0,3.896230385E1
2.170431667E1,8.780380249E0,3.642028427E1,-9.731109619E0,3.870693320E1
2.171432667E1,8.780380249E0,3.642028427E1,-9.731109619E0,3.870693320E1
2.172433567E1,8.095474243E-1,2.869973755E1,-1.533349609E1,3.254913831E1
2.173434567E1,8.095474243E-1,2.869973755E1,-1.533349609E1,3.254913831E1
2.174435567E1,-2.041404724E0,2.565635681E1,-1.751455688E1,3.113158655E1
2.175436567E1,-2.041404724E0,2.565635681E1,-1.751455688E1,3.113158655E1
2.176437467E1,-2.342094421E0,2.547871399E1,-1.754193115E1,3.102208280E1
2.177438467E1,-2.342094421E0,2.547871399E1,-1.754193115E1,3.102208280E1
2.178436367E1,-2.195411682E0,2.526221466E1,-1.746963501E1,3.079265285E1
2.179437367E1,-2.943485260E0,2.487139130E1,-1.773788452E1,3.069010847E1
2.180438367E1,-2.943485260E0,2.487139130E1,-1.773788452E1,3.069010847E1
2.181439367E1,-2.905979156E0,2.490798569E1,-1.790835571E1,3.081495855E1
2.182440367E1,-2.905979156E0,2.490798569E1,-1.790835571E1,3.081495855E1
2.183441267E1,-2.832237244E0,2.501109314E1,-1.781961060E1,3.084015029E1
2.184442267E1,-2.832237244E0,2.501109314E1,-1.781961060E1,3.084015029E1
2.185443267E1,-2.191581726E0,2.539312363E1,-1.738824463E1,3.085392697E1
2.186444267E1,-2.191581726E0,2.539312363E1,-1.738824463E1,3.085392697E1
2.187442167E1,-2.427818298E0,2.561983109E1,-1.732995605E1,3.102575420E1
2.188443167E1,-2.427818298E0,2.561983109E1,-1.732995605E1,3.102575420E1
2.189444067E1,-2.580989838E0,2.561557388E1,-1.729449463E1,3.101481385E1
2.190445067E1,-2.580989838E0,2.561557388E1,-1.729449463E1,3.101481385E1
2.191446067E1,-2.428985596E0,2.542174149E1,-1.743530273E1,3.092175112E1
2.192447067E1,-2.428985596E0,2.542174149E1,-1.743530273E1,3.092175112E1
2.193447967E1,-2.392677307E0,2.572685242E1,-1.748541260E1,3.119832517E1
2.194448967E1,-2.392677307E0,2.572685242E1,-1.748541260E1,3.119832517E1
2.195449967E1,-2.209548950E0,2.541817856E1,-1.739135742E1,3.087758444E1
2.196447867E1,-2.209548950E0,2.541817856E1,-1.739135742E1,3.087758444E1
2.197448867E1,-2.853366852E0,2.516689682E1,-1.769253540E1,3.089563411E1
2.198449867E1,-2.853366852E0,2.516689682E1,-1.769253540E1,3.089563411E1
2.199450767E1,-2.808307648E0,2.500857162E1,-1.776937866E1,3.080691586E1
2.200451767E1,-2.808307648E0,2.500857162E1,-1.776937866E1,3.080691586E1
2.201452767E1,-2.805107117E0,2.496553421E1,-1.774276733E1,3.075633783E1
2.202453767E1,-2.805107117E0,2.496553421E1,-1.774276733E1,3.075633783E1
2.203454767E1,-3.006893158E0,2.498595047E1,-1.784677124E1,3.085200757E1
2.204455667E1,-3.006893158E0,2.498595047E1,-1.784677124E1,3.085200757E1
2.205453667E1,-2.341049194E0,2.560507965E1,-1.744094849E1,3.106907304E1
2.206454567E1,-2.341049194E0,2.560507965E1,-1.744094849E1,3.106907304E1
2.207455567E1,-2.601943970E0,2.551383591E1,-1.734014893E1,3.095814432E1
2.208456567E1,-2.601943970E0,2.551383591E1,-1.734014893E1,3.095814432E1
2.209457567E1,-2.449279785E0,2.547717285E1,-1.738763428E1,3.094212555E1
2.210458467E1,-2.449279785E0,2.547717285E1,-1.738763428E1,3.094212555E1
2.211459467E1,7.746894836E0,3.564702606E1,-1.026373291E1,3.789550184E1
2.212460467E1,7.746894836E0,3.564702606E1,-1.026373291E1,3.789550184E1
2.213461467E1,8.418029785E0,3.654621124E1,-9.547851562E0,3.869948645E1
2.214459367E1,8.418029785E0,3.654621124E1,-9.547851562E0,3.869948645E1
2.215460367E1,8.356315613E0,3.633996201E1,-9.618377686E0,3.850888259E1
2.216461267E1,8.838470459E0,3.681269836E1,-9.373443604E0,3.900198413E1
2.217462267E1,8.838470459E0,3.681269836E1,-9.373443604E0,3.900198413E1
2.218463267E1,8.825424194E0,3.675743866E1,-9.160156250E0,3.889609070E1
2.219464267E1,8.825424194E0,3.675743866E1,-9.160156250E0,3.889609070E1
2.220465267E1,9.174644470E0,3.669486618E1,-9.297760010E0,3.895042550E1
2.221466167E1,9.174644470E0,3.669486618E1,-9.297760010E0,3.895042550E1
2.222467167E1,8.693016052E0,3.652386856E1,-9.483764648E0,3.872342049E1
2.223465067E1,8.693016052E0,3.652386856E1,-9.483764648E0,3.872342049E1
2.224466067E1,8.715034485E0,3.637523651E1,-9.714965820E0,3.864570116E1
2.225467067E1,8.715034485E0,3.637523651E1,-9.714965820E0,3.864570116E1
2.226468067E1,8.609176636E0,3.647843170E1,-9.514038086E0,3.866924905E1
2.227468967E1,8.609176636E0,3.647843170E1,-9.514038086E0,3.866924905E1
2.228469967E1,8.625465393E0,3.639034271E1,-9.550781250E0,3.859887458E1
2.229470967E1,8.625465393E0,3.639034271E1,-9.550781250E0,3.859887458E1
2.230471967E1,8.746231079E0,3.616896057E1,-9.524749756E0,3.841108076E1
2.231472867E1,8.746231079E0,3.616896057E1,-9.524749756E0,3.841108076E1
2.232470867E1,8.819999695E0,3.611167145E1,-9.464752197E0,3.835918069E1
2.233471767E1,8.819999695E0,3.611167145E1,-9.464752197E0,3.835918069E1
2.234472767E1,8.716880798E0,3.655142975E1,-9.503265381E0,3.875955470E1
2.235473767E1,8.716880798E0,3.655142975E1,-9.503265381E0,3.875955470E1
2.236474767E1,8.866233826E0,3.689127350E1,-9.137176514E0,3.902645458E1
2.237475767E1,8.866233826E0,3.689127350E1,-9.137176514E0,3.902645458E1
2.238476667E1,9.218910217E0,3.667933273E1,-9.407958984E0,3.897270131E1
2.239477667E1,9.218910217E0,3.667933273E1,-9.407958984E0,3.897270131E1
2.240478667E1,9.146377563E0,3.671693039E1,-9.360687256E0,3.897963142E1
2.241476567E1,9.146377563E0,3.671693039E1,-9.360687256E0,3.897963142E1
2.242477567E1,8.880157471E0,3.629442215E1,-9.491119385E0,3.855157095E1
2.243477517E1,8.880157471E0,3.629442215E1,-9.491119385E0,3.855157095E1
2.244478417E1,8.619041443E0,3.651058578E1,-9.702941895E0,3.874864941E1
2.245479417E1,8.619041443E0,3.651058578E1,-9.702941895E0,3.874864941E1
2.246480417E1,8.805984497E0,3.644644165E1,-9.606262207E0,3.870618485E1
2.247481417E1,8.805984497E0,3.644644165E1,-9.606262207E0,3.870618485E1
2.248482317E1,8.699417114E-1,2.864768219E1,-1.506527710E1,3.237914557E1
2.249483317E1,8.699417114E-1,2.864768219E1,-1.506527710E1,3.237914557E1
2.250481217E1,-2.053855896E0,2.544064713E1,-1.729614258E1,3.083182444E1
2.251482217E1,-2.053855896E0,2.544064713E1,-1.729614258E1,3.083182444E1
2.252483217E1,-2.116195679E0,2.529476929E1,-1.764053345E1,3.091103456E1
2.253484217E1,-2.116195679E0,2.529476929E1,-1.764053345E1,3.091103456E1
2.254485117E1,-2.120620728E0,2.502470016E1,-1.761294556E1,3.067488389E1
2.255486117E1,-2.830490112E0,2.458499527E1,-1.787866211E1,3.052998895E1
2.256487117E1,-2.830490112E0,2.458499527E1,-1.787866211E1,3.052998895E1
2.257488117E1,-2.883346558E0,2.456694031E1,-1.772338867E1,3.042970176E1
2.258489117E1,-2.883346558E0,2.456694031E1,-1.772338867E1,3.042970176E1
2.259487017E1,-2.734840393E0,2.460816193E1,-1.784448242E1,3.051993673E1
2.260488017E1,-2.734840393E0,2.460816193E1,-1.784448242E1,3.051993673E1
2.261488917E1,-2.489250183E0,2.498694611E1,-1.754574585E1,3.063326688E1
2.262489917E1,-2.489250183E0,2.498694611E1,-1.754574585E1,3.063326688E1
2.263490917E1,-2.244606018E0,2.503114319E1,-1.764505005E1,3.070739612E1
2.264491917E1,-2.244606018E0,2.503114319E1,-1.764505005E1,3.070739612E1
2.265492817E1,-2.331916809E0,2.500476456E1,-1.743237305E1,3.057063487E1
2.266493817E1,-2.331916809E0,2.500476456E1,-1.743237305E1,3.057063487E1
2.267494817E1,5.440322876E0,3.308519745E1,-1.194598389E1,3.559401543E1
2.268492717E1,5.440322876E0,3.308519745E1,-1.194598389E1,3.559401543E1
2.269493717E1,8.610176086E0,3.595953369E1,-9.798278809E0,3.825218246E1
2.270494717E1,8.610176086E0,3.595953369E1,-9.798278809E0,3.825218246E1
2.271495617E1,8.701179504E0,3.641211700E1,-9.612121582E0,3.865159338E1
2.272496617E1,8.701179504E0,3.641211700E1,-9.612121582E0,3.865159338E1
2.273497617E1,9.103485107E0,3.679072952E1,-9.520843506E0,3.907784130E1
2.274498617E1,9.103485107E0,3.679072952E1,-9.520843506E0,3.907784130E1
2.275499617E1,9.150543213E0,3.674085999E1,-9.454315186E0,3.902572625E1
2.276500517E1,9.150543213E0,3.674085999E1,-9.454315186E0,3.902572625E1
2.277498517E1,9.306182861E0,3.666389847E1,-9.193572998E0,3.892773144E1
2.278499417E1,9.306182861E0,3.666389847E1,-9.193572998E0,3.892773144E1
2.279500417E1,8.966224670E0,3.668322754E1,-9.198699951E0,3.886731851E1
2.280501417E1,8.966224670E0,3.668322754E1,-9.198699951E0,3.886731851E1
2.281502417E1,8.706703186E0,3.642336273E1,-9.624633789E0,3.866654379E1
2.282503317E1,8.706703186E0,3.642336273E1,-9.624633789E0,3.866654379E1
2.283504317E1,8.744552612E0,3.625702286E1,-9.775329590E0,3.855639993E1
